subcategory	sample_rate	copyright	bit_depth	description	manufacturer	publisher	filename	length	channels	designer	library	category	originator
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 03_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 04_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 05_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 06_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 07_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 08_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 09_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 10_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 11_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 12_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Sci-Fi, Futuristic Machine, Mechanism, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Glitch Short 13_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Large 01_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Large 02_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Large 03_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Large 04_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Large 05_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Large 06_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Small 01_RSCPC_SFEW.wav	00:03	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Small 02_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Small 03_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Small 04_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Long Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Long Small 05_RSCPC_SFEW.wav	00:04	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 04_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 05_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 06_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 07_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 08_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 09_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 10_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 11_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 12_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 13_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 14_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 15_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 16_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 17_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 18_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 19_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 20_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 21_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 22_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 23_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 24_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 25_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 26_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 27_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 28_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 29_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 30_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 31_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 32_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 33_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 34_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 35_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 36_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 37_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 38_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 39_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 40_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 41_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 42_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 43_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 44_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 45_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 46_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Large 47_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 01_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 02_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 03_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 04_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 05_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 06_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 07_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 08_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 09_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 10_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 11_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 12_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 13_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 14_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 15_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Small, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Medium Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Medium Small 16_RSCPC_SFEW.wav	00:02	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
MISC	96000	2023 @ Rescopic Sound	24	Source Material, Big, Sci-Fi, Futuristic, Mechanism, Modulated Movement, Short Duration	Rescopic Sound	www.rescopicsound.com	SCIMisc_Robotic Morph Short Large 01_RSCPC_SFEW.wav	00:01	2	John Koulouris	Sci-Fi Energy Weapons	SCIFI	Logic Pro
